Wall time,Step,Value
1774154290.8968978,4096,0.9825505614280701
1774154291.822364,6144,0.972524881362915
1774154293.258846,8192,0.9502280950546265
1774154294.8472424,10240,0.9358255863189697
1774154296.461964,12288,0.930395245552063
1774154298.0200253,14336,0.9264093041419983
1774154299.6134548,16384,0.9266955256462097
1774154301.2173529,18432,0.9237229824066162
1774154302.2000432,20480,0.9217650294303894
1774154303.7673662,22528,0.9147521257400513
1774154305.3538847,24576,0.90891033411026
1774154306.5066438,26624,0.903939425945282
1774154307.2046123,28672,0.8991413712501526
1774154308.1586142,30720,0.895084023475647
1774154309.7994783,32768,0.8929927945137024
1774154310.7585757,34816,0.8908771872520447
1774154311.5336602,36864,0.8831056356430054
1774154312.1561897,38912,0.8803254961967468
1774154312.9073765,40960,0.8718070387840271
1774154313.5127006,43008,0.8707748055458069
1774154314.1891098,45056,0.868999183177948
1774154314.8925452,47104,0.8634281158447266
1774154315.8156238,49152,0.8515515923500061
1774154316.8010595,51200,0.8470328450202942
1774154317.9514625,53248,0.8454352021217346
1774154319.5340881,55296,0.8415790796279907
1774154320.5775623,57344,0.8349648714065552
1774154321.7008517,59392,0.8376638293266296
1774154322.3404167,61440,0.8366739153862
1774154322.8816562,63488,0.8367083072662354
1774154323.691181,65536,0.8378195762634277
1774154324.3712213,67584,0.8383159041404724
1774154324.993617,69632,0.839085042476654
1774154325.9372303,71680,0.8368054032325745
1774154326.5960128,73728,0.8294075727462769
1774154327.3569987,75776,0.8239914178848267
1774154328.352721,77824,0.8140098452568054
1774154329.0829582,79872,0.8104653358459473
1774154329.823589,81920,0.8069584369659424
1774154330.8564813,83968,0.8008811473846436
1774154331.4425,86016,0.7995217442512512
1774154332.1595836,88064,0.7960277199745178
1774154332.7265298,90112,0.79551762342453
1774154333.3407636,92160,0.795016884803772
1774154334.0987115,94208,0.7823646664619446
1774154335.0740638,96256,0.7714386582374573
1774154335.7797675,98304,0.7698302865028381
1774154336.4119782,100352,0.7662164568901062
1774154337.258274,102400,0.7615739703178406
1774154337.7735162,104448,0.761305570602417
1774154338.310092,106496,0.760703444480896
1774154339.0434806,108544,0.7571702003479004
1774154339.6117673,110592,0.7565580606460571
1774154340.280211,112640,0.7558107972145081
1774154341.1376934,114688,0.7549840211868286
1774154341.7436178,116736,0.751765251159668
1774154342.4434829,118784,0.7461859583854675
1774154343.0107176,120832,0.7449460029602051
1774154343.5898237,122880,0.7446691393852234
1774154344.4914765,124928,0.736304521560669
1774154345.32527,126976,0.7358689904212952
1774154345.9267688,129024,0.7354177832603455
1774154346.715692,131072,0.7323534488677979
1774154347.3700333,133120,0.7290440201759338
1774154348.4313972,135168,0.7191047668457031
1774154349.0844553,137216,0.7180909514427185
1774154349.7716718,139264,0.717241108417511
1774154350.4903603,141312,0.7160817384719849
1774154351.414718,143360,0.7026267647743225
1774154352.115174,145408,0.7022478580474854
1774154352.7081413,147456,0.7025884985923767
1774154353.6507468,149504,0.6920017004013062
1774154354.1969383,151552,0.6909023523330688
1774154354.9932377,153600,0.6887125968933105
1774154355.5950572,155648,0.6871974468231201
1774154356.1376612,157696,0.6872523427009583
1774154356.8699024,159744,0.6844275593757629
1774154357.5021737,161792,0.682955801486969
1774154358.1111274,163840,0.6825442910194397
1774154359.114506,165888,0.6789306402206421
1774154360.0804942,167936,0.6739553809165955
1774154360.6072633,169984,0.6730884313583374
1774154361.2315676,172032,0.6706740260124207
1774154362.005197,174080,0.662132978439331
1774154362.6022909,176128,0.6616149544715881
1774154363.1513445,178176,0.6608441472053528
1774154363.7131035,180224,0.6596896648406982
1774154364.9792728,182272,0.6442027688026428
1774154365.6223207,184320,0.6430749893188477
1774154366.461879,186368,0.6378675103187561
1774154367.0510192,188416,0.6365892887115479
1774154367.6645522,190464,0.6359261870384216
1774154368.245864,192512,0.6360644698143005
1774154368.9159858,194560,0.6356319785118103
1774154369.4711144,196608,0.6355424523353577
1774154370.053762,198656,0.6339789032936096
1774154370.7088997,200704,0.6325911283493042
1774154371.7350183,202752,0.6295954585075378
1774154372.5916271,204800,0.6293214559555054
1774154373.3422606,206848,0.6267485022544861
1774154374.0251582,208896,0.6268247961997986
1774154374.622252,210944,0.6265124082565308
1774154375.2488441,212992,0.624146044254303
1774154375.906539,215040,0.6244235038757324
1774154376.5043588,217088,0.6237820386886597
1774154377.1545205,219136,0.6226850748062134
1774154377.7468355,221184,0.6225451827049255
1774154378.3234103,223232,0.6229984164237976
1774154378.874296,225280,0.6231746077537537
1774154379.7410188,227328,0.6215934753417969
1774154380.3238459,229376,0.6184823513031006
1774154381.134717,231424,0.6153172850608826
1774154381.73884,233472,0.6144164800643921
1774154382.6448534,235520,0.6127026677131653
1774154383.8040736,237568,0.6123292446136475
1774154384.886146,239616,0.6082017421722412
1774154385.644981,241664,0.6067847609519958
1774154386.693398,243712,0.6042379140853882
1774154387.728973,245760,0.604765772819519
1774154388.271281,247808,0.6047489047050476
1774154388.9372435,249856,0.6023066639900208
1774154390.2948942,251904,0.5951014757156372
1774154391.2621994,253952,0.5909361243247986
1774154392.6182895,256000,0.5844379663467407
1774154393.2276719,258048,0.5831922292709351
1774154393.9141748,260096,0.5829260945320129
1774154394.493252,262144,0.5824818015098572
1774154395.2715816,264192,0.5785887837409973
1774154395.8990264,266240,0.578271210193634
1774154396.9049735,268288,0.5707849264144897
1774154398.2660117,270336,0.5690013766288757
1774154399.0254471,272384,0.5662646293640137
1774154400.0151963,274432,0.5674445033073425
1774154400.8174713,276480,0.5671374797821045
1774154401.7477517,278528,0.5683526396751404
1774154402.9424467,280576,0.5649372339248657
1774154403.8178723,282624,0.5624471306800842
1774154404.925895,284672,0.5619704127311707
1774154405.6271663,286720,0.5615638494491577
1774154406.1898737,288768,0.5619868636131287
1774154406.8165393,290816,0.561843991279602
1774154407.3862836,292864,0.561098039150238
1774154408.0016448,294912,0.5604705810546875
1774154408.8366213,296960,0.55644291639328
1774154409.5939918,299008,0.5548284649848938
1774154410.8927953,301056,0.5525367856025696
1774154411.926737,303104,0.552950918674469
1774154413.492601,305152,0.549936830997467
1774154415.1019597,307200,0.5467763543128967
1774154416.702062,309248,0.5445273518562317
1774154417.3637712,311296,0.5443242192268372
1774154417.9429355,313344,0.5444068312644958
1774154418.9686055,315392,0.543429970741272
1774154419.5796278,317440,0.5434796214103699
1774154420.4586873,319488,0.54122394323349
1774154421.672178,321536,0.5396335124969482
1774154422.2807076,323584,0.5398649573326111
1774154422.8088772,325632,0.5398088693618774
1774154423.40194,327680,0.5385070443153381
1774154423.9140472,329728,0.5386041402816772
1774154424.4264455,331776,0.5387634634971619
1774154425.9857984,333824,0.538329541683197
1774154426.8436086,335872,0.5354117155075073
1774154427.5564983,337920,0.5356957316398621
1774154428.2622352,339968,0.5357739925384521
1774154428.93504,342016,0.5352668762207031
1774154429.495948,344064,0.5344886183738708
1774154430.290899,346112,0.534076988697052
1774154431.8923087,348160,0.5324898362159729
1774154433.5457683,350208,0.531938374042511
1774154434.2297337,352256,0.5310345888137817
1774154435.0046947,354304,0.5296858549118042
1774154435.832021,356352,0.5266892313957214
1774154437.4819815,358400,0.5262205600738525
1774154438.3059926,360448,0.5262953639030457
1774154438.8861198,362496,0.5262554287910461
1774154439.7499502,364544,0.5259601473808289
1774154440.3120427,366592,0.5260372161865234
1774154441.3350039,368640,0.5261181592941284
1774154442.3397958,370688,0.5260948538780212
1774154443.8861747,372736,0.5260519981384277
1774154444.8690226,374784,0.5257591605186462
1774154446.484295,376832,0.5255962014198303
1774154448.0929992,378880,0.5260106325149536
1774154449.712531,380928,0.52589350938797
1774154450.7327974,382976,0.526093065738678
1774154451.6416469,385024,0.5251465439796448
1774154452.575724,387072,0.5240256786346436
1774154454.178992,389120,0.5232385993003845
1774154455.3825176,391168,0.520905613899231
1774154457.0080726,393216,0.5208434462547302
1774154457.8967307,395264,0.5151093602180481
1774154458.758171,397312,0.514603316783905
1774154459.5881617,399360,0.5136474967002869
1774154460.1373003,401408,0.5136076807975769
1774154460.706217,403456,0.5137580633163452
1774154461.686168,405504,0.5134169459342957
1774154463.2807395,407552,0.515534520149231
1774154464.8560855,409600,0.5146501064300537
1774154466.4879074,411648,0.5117283463478088
1774154467.3972592,413696,0.5100824236869812
1774154468.0850744,415744,0.5094857811927795
1774154469.0961154,417792,0.5082216858863831
1774154470.1120543,419840,0.507480263710022
1774154471.6807482,421888,0.5071423053741455
1774154473.2535956,423936,0.507056474685669
1774154474.8898435,425984,0.5064666867256165
1774154476.5028677,428032,0.5028679370880127
1774154478.1092308,430080,0.5022140145301819
1774154479.761887,432128,0.5017793774604797
1774154481.4062262,434176,0.5014740228652954
1774154483.041228,436224,0.5012761354446411
1774154483.7457914,438272,0.5004994869232178
1774154485.3652482,440320,0.4999076724052429
1774154487.0155349,442368,0.498395174741745
1774154488.0163398,444416,0.49601173400878906
1774154489.0254412,446464,0.49572983384132385
1774154490.0310917,448512,0.4957674443721771
1774154491.0408263,450560,0.4955582618713379
1774154492.041275,452608,0.4953790009021759
1774154493.648909,454656,0.4951440989971161
1774154495.3045745,456704,0.4948447644710541
1774154496.3401923,458752,0.4948040246963501
1774154497.3751755,460800,0.4946964979171753
1774154498.4126139,462848,0.4940580427646637
1774154499.4451392,464896,0.4933825731277466
1774154500.4712691,466944,0.49218544363975525
1774154501.5060365,468992,0.4920702278614044
1774154502.542562,471040,0.4912475049495697
1774154503.5836105,473088,0.49090954661369324
1774154504.6062539,475136,0.4903036057949066
1774154505.6101923,477184,0.48984429240226746
1774154506.6147263,479232,0.4894186854362488
1774154507.6284664,481280,0.48825520277023315
1774154508.6341515,483328,0.4881477653980255
1774154510.1996052,485376,0.48811808228492737
1774154511.76174,487424,0.48800915479660034
1774154513.3316221,489472,0.487844854593277
1774154514.9178343,491520,0.48779183626174927
1774154515.8926666,493568,0.4877665042877197
1774154517.46897,495616,0.4876307249069214
1774154518.4467113,497664,0.48754552006721497
1774154519.4181848,499712,0.48753994703292847
1774154520.4103844,501760,0.48753994703292847
