Wall time,Step,Value
1774154290.8967218,4096,0.0002987711923196912
1774154291.8222215,6144,0.00029754239949397743
1774154293.2586796,8192,0.0002963136066682637
1774154294.8471022,10240,0.0002950848138425499
1774154296.4617012,12288,0.0002938559919130057
1774154298.0198455,14336,0.00029262719908729196
1774154299.6131387,16384,0.0002913984062615782
1774154301.217196,18432,0.00029016961343586445
1774154302.1998672,20480,0.00028894079150632024
1774154303.767137,22528,0.0002877119986806065
1774154305.3536556,24576,0.00028648320585489273
1774154306.5064814,26624,0.000285254413029179
1774154307.2045116,28672,0.00028402559109963477
1774154308.158436,30720,0.000282796798273921
1774154309.7992702,32768,0.00028156800544820726
1774154310.758338,34816,0.0002803392126224935
1774154311.5334654,36864,0.0002791103906929493
1774154312.1560247,38912,0.00027788159786723554
1774154312.9072328,40960,0.0002766528050415218
1774154313.5124805,43008,0.00027542401221580803
1774154314.189012,45056,0.0002741951902862638
1774154314.892342,47104,0.00027296639746055007
1774154315.8154418,49152,0.0002717376046348363
1774154316.8008578,51200,0.00027050881180912256
1774154317.9512951,53248,0.00026927998987957835
1774154319.5338945,55296,0.0002680511970538646
1774154320.5773363,57344,0.00026682240422815084
1774154321.700683,59392,0.0002655936114024371
1774154322.3402064,61440,0.0002643647894728929
1774154322.8815103,63488,0.0002631359966471791
1774154323.691067,65536,0.0002619072038214654
1774154324.3710446,67584,0.0002606784109957516
1774154324.9933596,69632,0.0002594495890662074
1774154325.937058,71680,0.00025822079624049366
1774154326.595829,73728,0.0002569920034147799
1774154327.3568232,75776,0.00025576321058906615
1774154328.3525486,77824,0.00025453438865952194
1774154329.0828123,79872,0.0002533055958338082
1774154329.8233545,81920,0.00025207680300809443
1774154330.8563592,83968,0.0002508480101823807
1774154331.4423907,86016,0.00024961918825283647
1774154332.1593797,88064,0.0002483903954271227
1774154332.7264485,90112,0.00024716160260140896
1774154333.3406076,92160,0.0002459328097756952
1774154334.0985222,94208,0.000244703987846151
