Wall time,Step,Value
1774154290.896716,4096,-0.030289411544799805
1774154291.8222165,6144,0.1717703938484192
1774154293.2586749,8192,0.2909703850746155
1774154294.8470974,10240,0.45701634883880615
1774154296.461697,12288,0.5416218638420105
1774154298.01984,14336,0.6522047519683838
1774154299.6131334,16384,0.7515285015106201
1774154301.21719,18432,0.7331005334854126
1774154302.1998625,20480,0.7568897008895874
1774154303.767132,22528,0.7989587187767029
1774154305.3536496,24576,0.8340985774993896
1774154306.5064757,26624,0.8654035329818726
1774154307.2045069,28672,0.8600163459777832
1774154308.158431,30720,0.8564245700836182
1774154309.7992647,32768,0.758902907371521
1774154310.758326,34816,0.8183826208114624
1774154311.5334601,36864,0.8919882774353027
1774154312.1560197,38912,0.8884055018424988
1774154312.907228,40960,0.8458600044250488
1774154313.512476,43008,0.8206747174263
1774154314.1890063,45056,0.857727587223053
1774154314.8923366,47104,0.8879907727241516
1774154315.8154366,49152,0.8957467079162598
1774154316.800852,51200,0.6295315027236938
1774154317.9512904,53248,0.8407689332962036
1774154319.5338893,55296,0.864638090133667
1774154320.5773308,57344,0.8772395849227905
1774154321.7006786,59392,0.796317994594574
1774154322.3402007,61440,0.8950297832489014
1774154322.8815053,63488,0.8783502578735352
1774154323.6910615,65536,0.9077916741371155
1774154324.371037,67584,0.9286943078041077
1774154324.9933543,69632,0.8998185992240906
1774154325.9370525,71680,0.9165939092636108
1774154326.5958233,73728,0.9397445917129517
1774154327.3568175,75776,0.8977867364883423
1774154328.352543,77824,0.9183412790298462
1774154329.082807,79872,0.9328381419181824
1774154329.8233492,81920,0.9294948577880859
1774154330.8563538,83968,0.9244289994239807
1774154331.4423852,86016,0.9509244561195374
1774154332.159374,88064,0.9159595966339111
1774154332.7264435,90112,0.9573303461074829
1774154333.3406026,92160,0.9713413715362549
1774154334.0985167,94208,0.9553640484809875
1774154335.073963,96256,0.9639625549316406
1774154335.7795804,98304,0.9743970632553101
1774154336.4117835,100352,0.980229914188385
1774154337.2581587,102400,0.9491877555847168
1774154337.7733438,104448,0.9648560285568237
1774154338.309974,106496,0.9236833453178406
1774154339.043327,108544,0.9575218558311462
1774154339.6116033,110592,0.9305744171142578
1774154340.2800617,112640,0.9565865993499756
1774154341.1375325,114688,0.9542096853256226
1774154341.7435184,116736,0.9550081491470337
1774154342.4432888,118784,0.9664632678031921
1774154343.010504,120832,0.9431666135787964
1774154343.589649,122880,0.9581840634346008
1774154344.4912796,124928,0.9571119546890259
1774154345.325123,126976,0.9453837275505066
1774154345.9265845,129024,0.9644523859024048
1774154346.715578,131072,0.9358202815055847
1774154347.3698323,133120,0.9719048738479614
1774154348.4311335,135168,0.9620600938796997
1774154349.0842772,137216,0.9418687224388123
1774154349.771512,139264,0.7432633638381958
1774154350.4901965,141312,0.8859772086143494
1774154351.4145646,143360,0.961763322353363
1774154352.115008,145408,0.9273942708969116
1774154352.7080274,147456,0.8548824191093445
1774154353.6505885,149504,0.9383916854858398
1774154354.196756,151552,0.9421942830085754
1774154354.9931238,153600,0.9102758169174194
1774154355.5949533,155648,0.9583075642585754
1774154356.1374903,157696,0.9561641216278076
1774154356.8697312,159744,0.9639910459518433
1774154357.5020032,161792,0.868097722530365
1774154358.111037,163840,0.9366125464439392
1774154359.1142836,165888,0.964423656463623
