Wall time,Step,Value
1774154438.8859177,362496,-0.7770341634750366
1774154439.749744,364544,-0.7764226794242859
1774154440.311946,366592,-0.7764955759048462
1774154441.3349054,368640,-0.776633083820343
1774154442.3396366,370688,-0.7766867876052856
1774154443.8859148,372736,-0.7766259908676147
1774154444.8688567,374784,-0.776369035243988
1774154446.4840906,376832,-0.7759079337120056
1774154448.0928686,378880,-0.7760078310966492
1774154449.712319,380928,-0.7762106657028198
1774154450.732595,382976,-0.7763805985450745
1774154451.6414464,385024,-0.7762346863746643
1774154452.5755804,387072,-0.7740577459335327
1774154454.1788275,389120,-0.7718715071678162
1774154455.3824255,391168,-0.7694252729415894
1774154457.0078819,393216,-0.7667137980461121
1774154457.8965333,395264,-0.7630569934844971
1774154458.7580395,397312,-0.7547115683555603
1774154459.587997,399360,-0.7540332078933716
1774154460.1371174,401408,-0.7526349425315857
1774154460.7061198,403456,-0.7528420090675354
1774154461.6860623,405504,-0.7526804804801941
1774154463.2805262,407552,-0.7539322376251221
1774154464.8559556,409600,-0.7556292414665222
1774154466.4878113,411648,-0.7521278858184814
1774154467.3971605,413696,-0.7474173903465271
1774154468.0849738,415744,-0.7454568147659302
1774154469.096007,417792,-0.7434704899787903
1774154470.1118348,419840,-0.7413485646247864
1774154471.6805527,421888,-0.7402401566505432
1774154473.2533376,423936,-0.740033745765686
1774154474.88974,425984,-0.7392752170562744
1774154476.5026653,428032,-0.7357780337333679
1774154478.109108,430080,-0.7307306528091431
1774154479.7616868,432128,-0.7299531698226929
1774154481.4060602,434176,-0.7289564609527588
1774154483.0410318,436224,-0.7285353541374207
1774154483.745613,438272,-0.7280908226966858
1774154485.3651497,440320,-0.7261833548545837
1774154487.0153706,442368,-0.7243161797523499
1774154488.0162022,444416,-0.720658004283905
1774154489.0252776,446464,-0.7174366116523743
1774154490.0309854,448512,-0.7172448635101318
1774154491.0406187,450560,-0.7170722484588623
1774154492.0411487,452608,-0.7166998982429504
1774154493.648695,454656,-0.7160924077033997
1774154495.304386,456704,-0.7157418727874756
1774154496.3400002,458752,-0.7153869271278381
1774154497.3750806,460800,-0.7153313755989075
1774154498.4125273,462848,-0.7144315838813782
1774154499.4450374,464896,-0.7132073640823364
1774154500.4711792,466944,-0.7113417387008667
1774154501.5059533,468992,-0.7097877264022827
1774154502.5424602,471040,-0.7090129852294922
1774154503.58349,473088,-0.7077757120132446
1774154504.6061442,475136,-0.706855833530426
1774154505.6101,477184,-0.7057991623878479
1774154506.6146324,479232,-0.7048633098602295
1774154507.6283405,481280,-0.7033720016479492
1774154508.633948,483328,-0.7018496990203857
1774154510.1994414,485376,-0.7017863392829895
1774154511.7614803,487424,-0.701606035232544
1774154513.3314586,489472,-0.7012646794319153
1774154514.91757,491520,-0.7011352777481079
1774154515.892568,493568,-0.7010422348976135
1774154517.46873,495616,-0.7009115219116211
1774154518.4465723,497664,-0.7006533741950989
1774154519.4180677,499712,-0.7005549073219299
1774154520.4101741,501760,-0.7005553841590881
