Wall time,Step,Value
1774154290.8966930,4096,0.0057600000000000004
1774154291.8221929,6144,0.002936000000000000
1774154293.2586529,8192,0.009232000000000001
1774154294.847076,10240,0.007027000000000000
1774154296.4616780,12288,0.005771000000000000
1774154298.0198171,14336,0.004812000000000000
1774154299.6131120,16384,0.006487000000000000
1774154301.217167,18432,0.005023000000000000
1774154302.1998410,20480,0.003056000000000000
1774154303.7671111,22528,0.0035969999999999999
1774154305.3536260,24576,0.005082000000000000
1774154306.5064530,26624,0.007637000000000000
1774154307.2044871,28672,0.010828000000000001
1774154308.1584091,30720,0.003971000000000000
1774154309.7992411,32768,0.0064520000000000003
1774154310.7582710,34816,0.008874999999999999
1774154311.5334389,36864,0.008972000000000001
1774154312.1559999,38912,0.0084570000000000
1774154312.9072061,40960,0.012272999999999999
1774154313.512455,43008,0.005235000000000000
1774154314.1889820,45056,0.008085000000000000
1774154314.8923149,47104,0.007863000000000000
1774154315.8154130,49152,0.011415000000000000
1774154316.8008280,51200,0.008115000000000001
1774154317.951267,53248,0.004480000000000000
1774154319.5338659,55296,0.008987999999999999
1774154320.5773070,57344,0.01283400000000000
1774154321.700659,59392,0.0059509999999999997
1774154322.3401771,61440,0.010562000000000000
1774154322.8814840,63488,0.006181000000000000
1774154323.6910379,65536,0.010196000000000000
1774154324.3710079,67584,0.009140000000000001
1774154324.9933319,69632,0.012930000000000001
1774154325.9370301,71680,0.006997000000000000
1774154326.5958011,73728,0.008345999999999999
1774154327.3567929,75776,0.010628000000000000
1774154328.3525209,77824,0.01093700000000000
1774154329.082783,79872,0.009963000000000000
1774154329.823324,81920,0.02337000000000000
1774154330.8563299,83968,0.010271000000000001
1774154331.442363,86016,0.004100000000000000
1774154332.159351,88064,0.0043239999999999997
1774154332.7264230,90112,0.011613000000000000
1774154333.340581,92160,0.005955000000000000
1774154334.098491,94208,0.008328000000000000
1774154335.0739419,96256,0.01068000000000000
1774154335.7795610,98304,0.0114070000000000
1774154336.4117620,100352,0.010728000000000000
1774154337.2581370,102400,0.009795999999999999
1774154337.7733171,104448,0.008359999999999999
1774154338.3099520,106496,0.006753000000000000
1774154339.0433049,108544,0.01108500000000000
1774154339.6115799,110592,0.007359000000000000
1774154340.2800219,112640,0.011538000000000000
1774154341.1375091,114688,0.007993999999999999
1774154341.7434959,116736,0.009645000000000001
1774154342.4432631,118784,0.008371000000000000
1774154343.0104830,120832,0.004451000000000000
1774154343.5896261,122880,0.004801000000000000
1774154344.4912560,124928,0.010625000000000001
1774154345.3251,126976,0.00996600000000000
1774154345.9265530,129024,0.016105000000000001
1774154346.7155571,131072,0.0077260000000000002
1774154347.3698051,133120,0.010794000000000000
1774154348.4311099,135168,0.023442000000000001
1774154349.084252,137216,0.006598000000000000
1774154349.7714911,139264,0.009453000000000000
1774154350.4901741,141312,0.01718200000000000
1774154351.4145410,143360,0.017513999999999998
1774154352.1149869,145408,0.009001000000000000
1774154352.7080071,147456,0.013408000000000000
1774154353.6505680,149504,0.006650000000000000
1774154354.1967330,151552,0.026352000000000000
1774154354.9931030,153600,0.008428000000000000
1774154355.5949321,155648,0.012224000000000000
1774154356.1374590,157696,0.009054000000000000
1774154356.869705,159744,0.015387000000000000
1774154357.5019810,161792,0.012437000000000000
1774154358.1110139,163840,0.006039000000000000
1774154359.1142609,165888,0.015917000000000001
1774154360.0801821,167936,0.012851000000000000
1774154360.6071560,169984,0.006575000000000000
1774154361.2314720,172032,0.006998000000000000
1774154362.0051041,174080,0.012902000000000000
1774154362.6021900,176128,0.020698999999999999
1774154363.1512451,178176,0.00846700000000000
1774154363.7129850,180224,0.01131600000000000
1774154364.97915,182272,0.008389000000000001
1774154365.6221850,184320,0.018083999999999999
1774154366.4617369,186368,0.010944000000000001
1774154367.0508940,188416,0.009476999999999999
1774154367.664416,190464,0.007487000000000000
1774154368.2457459,192512,0.006131000000000000
1774154368.9157929,194560,0.009431999999999999
1774154369.4709890,196608,0.007408000000000000
1774154370.0535710,198656,0.012314000000000000
1774154370.7086060,200704,0.013844000000000000
1774154371.7347980,202752,0.008956000000000000
1774154372.5913651,204800,0.008756999999999999
1774154373.3420250,206848,0.014703000000000001
1774154374.0249050,208896,0.008878000000000000
1774154374.6221471,210944,0.008392000000000000
1774154375.248739,212992,0.011453000000000000
1774154375.9064369,215040,0.01048200000000000
1774154376.5042500,217088,0.017451999999999999
1774154377.1544180,219136,0.011032999999999999
1774154377.746717,221184,0.022679999999999999
1774154378.3233080,223232,0.008552000000000001
1774154378.8740950,225280,0.010902000000000000
1774154379.7408099,227328,0.0076909999999999999
1774154380.3237209,229376,0.007810000000000000
1774154381.134491,231424,0.009452000000000000
1774154381.73862,233472,0.010770000000000000
1774154382.6447151,235520,0.009051000000000000
1774154383.8038630,237568,0.011393000000000000
1774154384.8860290,239616,0.007334000000000000
1774154385.6447821,241664,0.007354000000000000
1774154386.6932039,243712,0.009710999999999999
1774154387.7287731,245760,0.014579000000000000
1774154388.2711749,247808,0.0171510000000000
1774154388.937021,249856,0.010422000000000001
1774154390.294711,251904,0.011457000000000000
1774154391.2620850,253952,0.015134000000000000
1774154392.6181810,256000,0.00717900000000000
1774154393.2275591,258048,0.014459000000000000
1774154393.914068,260096,0.008629000000000000
1774154394.49313,262144,0.006966000000000000
1774154395.2713771,264192,0.009769000000000000
1774154395.898797,266240,0.009258000000000001
1774154396.9047780,268288,0.008429000000000001
1774154398.2658980,270336,0.011339999999999999
1774154399.0253129,272384,0.00875500000000000
1774154400.0150039,274432,0.008314000000000000
1774154400.817273,276480,0.010441000000000001
1774154401.7475510,278528,0.009408000000000000
1774154402.942098,280576,0.0158940000000000
1774154403.8176811,282624,0.01148100000000000
1774154404.9257660,284672,0.007499000000000000
1774154405.6269550,286720,0.007384000000000000
1774154406.1896939,288768,0.013020000000000000
1774154406.8163400,290816,0.009967999999999999
1774154407.3861561,292864,0.011020000000000000
1774154408.001507,294912,0.005058000000000000
1774154408.836399,296960,0.010721000000000000
1774154409.5936620,299008,0.017774000000000002
1774154410.892548,301056,0.009960000000000000
1774154411.9265361,303104,0.005454000000000000
1774154413.4924741,305152,0.00830700000000000
1774154415.101721,307200,0.0060320000000000000
1774154416.7018840,309248,0.008728000000000000
1774154417.3635681,311296,0.010661000000000000
1774154417.9426379,313344,0.00605000000000000
1774154418.968418,315392,0.011292000000000000
1774154419.5794170,317440,0.006980000000000000
1774154420.4585559,319488,0.008378000000000000
1774154421.6719880,321536,0.012822999999999999
1774154422.280475,323584,0.0075290000000000001
1774154422.808696,325632,0.005158000000000000
1774154423.4017551,327680,0.003820000000000000
1774154423.913939,329728,0.010937000000000001
1774154424.4262209,331776,0.008894000000000001
1774154425.9854951,333824,0.007795000000000000
1774154426.8434379,335872,0.011140000000000001
1774154427.5563450,337920,0.013899999999999999
1774154428.2621241,339968,0.006683000000000000
1774154428.934932,342016,0.00922300000000000
